batch_size	batch_id	time	sampler	dataset
2	0	0.00015587200000011237	bernoulli	kinships
2	0	0.00017328199999999683	bernoulli	kinships
2	0	0.00015767000000010967	bernoulli	kinships
2	0	0.00017315499999970285	bernoulli	kinships
2	0	0.00015642599999976525	bernoulli	kinships
2	0	0.00017487700000007322	bernoulli	kinships
2	0	0.00015630399999988498	bernoulli	kinships
2	0	0.00017309299999990202	bernoulli	kinships
2	0	0.0001728779999998764	bernoulli	kinships
2	0	0.00017102499999976928	bernoulli	kinships
2	0	0.0001712829999998	bernoulli	kinships
2	0	0.0001551859999997518	bernoulli	kinships
2	0	0.0001749589999997525	bernoulli	kinships
2	0	0.00016095099999979823	bernoulli	kinships
2	0	0.0001563450000001687	bernoulli	kinships
2	0	0.00017237799999980652	bernoulli	kinships
2	0	0.00015564799999978618	bernoulli	kinships
2	0	0.000368141000000044	bernoulli	kinships
2	0	0.00018275299999981343	bernoulli	kinships
2	0	0.0001803719999999842	bernoulli	kinships
2	0	0.00016028400000012155	bernoulli	kinships
2	0	0.00015824300000000235	bernoulli	kinships
2	0	0.00017397899999993527	bernoulli	kinships
2	0	0.000158020000000203	bernoulli	kinships
2	0	0.00017428199999969252	bernoulli	kinships
2	0	0.00015893899999985805	bernoulli	kinships
2	0	0.00015612399999964666	bernoulli	kinships
2	0	0.00017279799999991852	bernoulli	kinships
2	0	0.00017375900000038413	bernoulli	kinships
2	0	0.00015760299999989513	bernoulli	kinships
2	0	0.00017155299999993545	bernoulli	kinships
2	0	0.00015790299999984825	bernoulli	kinships
2	0	0.00015572700000010542	bernoulli	kinships
2	0	0.00015546500000018781	bernoulli	kinships
2	0	0.00017276599999993536	bernoulli	kinships
2	0	0.00015725600000005002	bernoulli	kinships
2	0	0.00015657700000026864	bernoulli	kinships
2	0	0.0001764879999996971	bernoulli	kinships
2	0	0.00019160499999992808	bernoulli	kinships
2	0	0.00016771200000009756	bernoulli	kinships
2	0	0.0001629559999996033	bernoulli	kinships
2	0	0.00016432399999999348	bernoulli	kinships
2	0	0.00015961099999994843	bernoulli	kinships
2	0	0.00017769500000008875	bernoulli	kinships
2	0	0.0001761720000001965	bernoulli	kinships
2	0	0.0001888189999998957	bernoulli	kinships
2	0	0.00016959500000002237	bernoulli	kinships
2	0	0.000168625999999783	bernoulli	kinships
2	0	0.0001545420000002018	bernoulli	kinships
2	0	0.00017236199999981494	bernoulli	kinships
2	0	0.00015672100000019284	bernoulli	kinships
2	0	0.00020077599999979157	bernoulli	kinships
2	0	0.00017797099999983246	bernoulli	kinships
2	0	0.00017574800000019764	bernoulli	kinships
2	0	0.00016206700000021002	bernoulli	kinships
2	0	0.00018881800000025706	bernoulli	kinships
2	0	0.00020929300000016582	bernoulli	kinships
2	0	0.00017564500000011307	bernoulli	kinships
2	0	0.00017682399999996434	bernoulli	kinships
2	0	0.00015890400000007077	bernoulli	kinships
2	0	0.000216205999999719	bernoulli	kinships
2	0	0.0002269649999999679	bernoulli	kinships
2	0	0.00018808599999964315	bernoulli	kinships
2	0	0.00018788299999972224	bernoulli	kinships
2	0	0.00017611399999983846	bernoulli	kinships
2	0	0.0001766320000000654	bernoulli	kinships
2	0	0.00016086199999998385	bernoulli	kinships
2	0	0.00015766799999994419	bernoulli	kinships
2	0	0.00017560399999982934	bernoulli	kinships
2	0	0.00018033100000014457	bernoulli	kinships
2	0	0.00016027000000029545	bernoulli	kinships
2	0	0.00015776899999986327	bernoulli	kinships
2	0	0.00015644500000000505	bernoulli	kinships
2	0	0.00017352600000020146	bernoulli	kinships
2	0	0.00015415600000023844	bernoulli	kinships
2	0	0.00017153500000022248	bernoulli	kinships
2	0	0.0001537039999996992	bernoulli	kinships
2	0	0.00017189699999997643	bernoulli	kinships
2	0	0.00017313999999979401	bernoulli	kinships
2	0	0.00015313400000005473	bernoulli	kinships
2	0	0.0001516229999998231	bernoulli	kinships
2	0	0.00015247299999998631	bernoulli	kinships
2	0	0.00015161700000021483	bernoulli	kinships
2	0	0.00016868199999997557	bernoulli	kinships
2	0	0.0001519389999997678	bernoulli	kinships
2	0	0.00017644600000021882	bernoulli	kinships
2	0	0.0001729980000000353	bernoulli	kinships
2	0	0.00017221400000000386	bernoulli	kinships
2	0	0.00015712499999986917	bernoulli	kinships
2	0	0.00015626600000029356	bernoulli	kinships
2	0	0.00017605900000017272	bernoulli	kinships
2	0	0.0001577890000001858	bernoulli	kinships
2	0	0.00015527300000028887	bernoulli	kinships
2	0	0.0001565170000001892	bernoulli	kinships
2	0	0.00017374700000027943	bernoulli	kinships
2	0	0.00015650699999980588	bernoulli	kinships
2	0	0.00015505100000012817	bernoulli	kinships
2	0	0.0001739490000001176	bernoulli	kinships
2	0	0.0001712239999998033	bernoulli	kinships
2	0	0.0001564149999997433	bernoulli	kinships
2	0	0.00015664699999984322	bernoulli	kinships
2	0	0.00017627499999983698	bernoulli	kinships
2	0	0.00017276799999965675	bernoulli	kinships
2	0	0.00015692599999983514	bernoulli	kinships
2	0	0.00015621200000026647	bernoulli	kinships
2	0	0.00017308000000015866	bernoulli	kinships
2	0	0.00017476699999985357	bernoulli	kinships
2	0	0.0001582159999999888	bernoulli	kinships
2	0	0.00015639499999986484	bernoulli	kinships
2	0	0.00015556700000018964	bernoulli	kinships
2	0	0.00015574899999970526	bernoulli	kinships
2	0	0.0001553890000001168	bernoulli	kinships
2	0	0.00017377100000004475	bernoulli	kinships
2	0	0.0001712779999998304	bernoulli	kinships
2	0	0.00017469099999978255	bernoulli	kinships
2	0	0.00015692900000008336	bernoulli	kinships
2	0	0.00017626499999989775	bernoulli	kinships
2	0	0.00017076000000004754	bernoulli	kinships
2	0	0.0001584420000000364	bernoulli	kinships
2	0	0.00017453400000011499	bernoulli	kinships
2	0	0.0001574419999998966	bernoulli	kinships
2	0	0.00015704200000010715	bernoulli	kinships
2	0	0.00015447199999973904	bernoulli	kinships
2	0	0.00015502499999975328	bernoulli	kinships
2	0	0.0001747769999997928	bernoulli	kinships
2	0	0.00015748599999998447	bernoulli	kinships
2	0	0.0001737529999998877	bernoulli	kinships
2	0	0.00015687399999997353	bernoulli	kinships
2	0	0.00015592600000013945	bernoulli	kinships
2	0	0.00017746199999990608	bernoulli	kinships
2	0	0.0001563780000002346	bernoulli	kinships
2	0	0.0001573049999996634	bernoulli	kinships
2	0	0.0001762799999998066	bernoulli	kinships
2	0	0.00017456600000009814	bernoulli	kinships
2	0	0.0001824269999999295	bernoulli	kinships
2	0	0.00017315799999995107	bernoulli	kinships
2	0	0.0001709100000000241	bernoulli	kinships
2	0	0.00015856899999988627	bernoulli	kinships
2	0	0.00017183000000020598	bernoulli	kinships
2	0	0.00015852400000015976	bernoulli	kinships
2	0	0.00015529499999988872	bernoulli	kinships
2	0	0.00017344299999999535	bernoulli	kinships
2	0	0.0001733260000000847	bernoulli	kinships
2	0	0.00017342099999995142	bernoulli	kinships
2	0	0.00015758200000037803	bernoulli	kinships
2	0	0.00015613899999999958	bernoulli	kinships
2	0	0.00015424799999985694	bernoulli	kinships
2	0	0.00015539300000000367	bernoulli	kinships
2	0	0.0001551200000000641	bernoulli	kinships
2	0	0.00017317199999977717	bernoulli	kinships
2	0	0.00015714500000019171	bernoulli	kinships
2	0	0.00018493399999996996	bernoulli	kinships
2	0	0.00015241899999995923	bernoulli	kinships
2	0	0.00015184100000009693	bernoulli	kinships
2	0	0.0001499029999996182	bernoulli	kinships
2	0	0.00017030499999970417	bernoulli	kinships
2	0	0.0001530510000002927	bernoulli	kinships
2	0	0.00015043699999983673	bernoulli	kinships
2	0	0.00016970400000015928	bernoulli	kinships
2	0	0.0001518779999996056	bernoulli	kinships
2	0	0.00015033100000039212	bernoulli	kinships
2	0	0.00015078699999993006	bernoulli	kinships
2	0	0.0001504199999997624	bernoulli	kinships
2	0	0.0001493890000001663	bernoulli	kinships
2	0	0.00017023099999979863	bernoulli	kinships
2	0	0.00016654299999974143	bernoulli	kinships
2	0	0.00015262900000001522	bernoulli	kinships
2	0	0.00016924499999992904	bernoulli	kinships
2	0	0.0001542210000002875	bernoulli	kinships
2	0	0.00015223099999994716	bernoulli	kinships
2	0	0.00015161199999980113	bernoulli	kinships
2	0	0.00016843199999971858	bernoulli	kinships
2	0	0.00015399400000015717	bernoulli	kinships
2	0	0.00016681299999987687	bernoulli	kinships
2	0	0.00020357599999965004	bernoulli	kinships
2	0	0.00018143199999975934	bernoulli	kinships
2	0	0.00015863200000021394	bernoulli	kinships
2	0	0.00017604299999973705	bernoulli	kinships
2	0	0.00017231100000003607	bernoulli	kinships
2	0	0.00015629800000027672	bernoulli	kinships
2	0	0.00015443900000011723	bernoulli	kinships
2	0	0.00017060699999982276	bernoulli	kinships
2	0	0.00015516200000043057	bernoulli	kinships
2	0	0.00017133799999990984	bernoulli	kinships
2	0	0.00015650800000033271	bernoulli	kinships
2	0	0.00015488299999999455	bernoulli	kinships
2	0	0.00015521300000020943	bernoulli	kinships
2	0	0.00017294899999997781	bernoulli	kinships
2	0	0.00017289699999967212	bernoulli	kinships
2	0	0.00015980000000004324	bernoulli	kinships
2	0	0.0001549619999998697	bernoulli	kinships
2	0	0.00017189499999981095	bernoulli	kinships
2	0	0.0001729369999998731	bernoulli	kinships
2	0	0.0001616349999999933	bernoulli	kinships
2	0	0.0001721909999998772	bernoulli	kinships
2	0	0.0001741240000003863	bernoulli	kinships
2	0	0.00015770100000001008	bernoulli	kinships
2	0	0.00015466400000008207	bernoulli	kinships
2	0	0.00015698100000038906	bernoulli	kinships
2	0	0.00017203400000020963	bernoulli	kinships
2	0	0.00017116999999977622	bernoulli	kinships
2	0	0.00015598799999994029	bernoulli	kinships
2	0	0.00017100599999997357	bernoulli	kinships
2	0	0.00015634599999980736	bernoulli	kinships
2	0	0.0001745390000000846	bernoulli	kinships
2	0	0.00015775599999967582	bernoulli	kinships
2	0	0.00017345199999985184	bernoulli	kinships
2	0	0.00017018400000035072	bernoulli	kinships
2	0	0.00015797599999967105	bernoulli	kinships
2	0	0.00017598699999998857	bernoulli	kinships
2	0	0.00017176299999999145	bernoulli	kinships
2	0	0.00017021000000028152	bernoulli	kinships
2	0	0.00015700500000015438	bernoulli	kinships
2	0	0.00017178600000011812	bernoulli	kinships
2	0	0.00015604699999993699	bernoulli	kinships
2	0	0.00015503699999985798	bernoulli	kinships
2	0	0.00015469099999965152	bernoulli	kinships
2	0	0.0001713159999998659	bernoulli	kinships
2	0	0.00017025700000017352	bernoulli	kinships
2	0	0.00015813600000003092	bernoulli	kinships
2	0	0.00015431600000015422	bernoulli	kinships
2	0	0.0001755960000000556	bernoulli	kinships
2	0	0.000172426999999864	bernoulli	kinships
2	0	0.00017103000000018298	bernoulli	kinships
2	0	0.00017416800000003008	bernoulli	kinships
2	0	0.000157390000000035	bernoulli	kinships
2	0	0.00017420800000023107	bernoulli	kinships
2	0	0.00017233699999996688	bernoulli	kinships
2	0	0.0001566400000001522	bernoulli	kinships
2	0	0.00015637600000006913	bernoulli	kinships
2	0	0.0001729580000002784	bernoulli	kinships
2	0	0.00015715000000016133	bernoulli	kinships
2	0	0.000173640000000308	bernoulli	kinships
2	0	0.00017385900000022048	bernoulli	kinships
2	0	0.00015774199999984972	bernoulli	kinships
2	0	0.00017248099999989108	bernoulli	kinships
2	0	0.0001561090000001819	bernoulli	kinships
2	0	0.0001556059999998638	bernoulli	kinships
2	0	0.000173483999999835	bernoulli	kinships
2	0	0.00017280899999994048	bernoulli	kinships
2	0	0.00016974399999991618	bernoulli	kinships
2	0	0.0001683169999999734	bernoulli	kinships
2	0	0.00016900899999994223	bernoulli	kinships
2	0	0.000152742000000039	bernoulli	kinships
2	0	0.0001678399999995861	bernoulli	kinships
2	0	0.00015255899999999656	bernoulli	kinships
2	0	0.0001510589999997869	bernoulli	kinships
2	0	0.00016862100000025748	bernoulli	kinships
2	0	0.0001702539999999253	bernoulli	kinships
2	0	0.00017278300000000968	bernoulli	kinships
2	0	0.0001525270000000134	bernoulli	kinships
2	0	0.00016904900000014322	bernoulli	kinships
2	0	0.00015571500000000071	bernoulli	kinships
2	0	0.00016985200000041445	bernoulli	kinships
2	0	0.00015123000000016873	bernoulli	kinships
2	0	0.00015007700000024826	bernoulli	kinships
2	0	0.00016809299999964722	bernoulli	kinships
2	0	0.00016820899999991923	bernoulli	kinships
2	0	0.00015167600000021153	bernoulli	kinships
2	0	0.00016733899999987756	bernoulli	kinships
2	0	0.00016896200000005024	bernoulli	kinships
2	0	0.00015258200000012323	bernoulli	kinships
2	0	0.0001517859999999871	bernoulli	kinships
2	0	0.00014923599999994153	bernoulli	kinships
2	0	0.00014967099999996236	bernoulli	kinships
2	0	0.000168239000000181	bernoulli	kinships
2	0	0.00015162899999987545	bernoulli	kinships
2	0	0.0002250640000003301	bernoulli	kinships
2	0	0.0001706810000001724	bernoulli	kinships
2	0	0.00017248900000010892	bernoulli	kinships
2	0	0.0001542419999998046	bernoulli	kinships
2	0	0.00016730300000000753	bernoulli	kinships
2	0	0.00015198600000010387	bernoulli	kinships
2	0	0.00016687900000000866	bernoulli	kinships
2	0	0.00015033300000011351	bernoulli	kinships
2	0	0.00014963700000025781	bernoulli	kinships
2	0	0.00014898799999985002	bernoulli	kinships
2	0	0.00016667899999989189	bernoulli	kinships
2	0	0.00014982400000018714	bernoulli	kinships
2	0	0.00014880899999969444	bernoulli	kinships
2	0	0.0001482509999997106	bernoulli	kinships
2	0	0.00014721200000034074	bernoulli	kinships
2	0	0.00014783100000004268	bernoulli	kinships
2	0	0.00016522300000021417	bernoulli	kinships
2	0	0.00015280500000036668	bernoulli	kinships
2	0	0.0001804659999997682	bernoulli	kinships
2	0	0.0001641570000003867	bernoulli	kinships
2	0	0.00017119500000006838	bernoulli	kinships
2	0	0.0001544380000000345	bernoulli	kinships
2	0	0.00016975899999982502	bernoulli	kinships
2	0	0.00016900500000005536	bernoulli	kinships
2	0	0.00015385600000028532	bernoulli	kinships
2	0	0.00016894100000008905	bernoulli	kinships
2	0	0.0001683450000000697	bernoulli	kinships
2	0	0.00015304299999963078	bernoulli	kinships
2	0	0.00015353399999984418	bernoulli	kinships
2	0	0.0002744080000001148	bernoulli	kinships
2	0	0.0001823229999997622	bernoulli	kinships
2	0	0.00018334600000002865	bernoulli	kinships
2	0	0.00016257000000008404	bernoulli	kinships
2	0	0.00018079100000001347	bernoulli	kinships
2	0	0.0001662900000001244	bernoulli	kinships
2	0	0.00017661200000018695	bernoulli	kinships
2	0	0.0001588460000001568	bernoulli	kinships
2	0	0.00015897699999989356	bernoulli	kinships
2	0	0.00018890499999990595	bernoulli	kinships
2	0	0.00015576099999980997	bernoulli	kinships
2	0	0.00017298300000012645	bernoulli	kinships
2	0	0.0001569390000000226	bernoulli	kinships
2	0	0.0001714669999999252	bernoulli	kinships
2	0	0.00017057599999992235	bernoulli	kinships
2	0	0.0001854209999998524	bernoulli	kinships
2	0	0.0001744800000000879	bernoulli	kinships
2	0	0.00017306699999997122	bernoulli	kinships
2	0	0.00017286500000013305	bernoulli	kinships
2	0	0.00015759099999979043	bernoulli	kinships
2	0	0.0001745060000000187	bernoulli	kinships
2	0	0.00017340799999976397	bernoulli	kinships
2	0	0.0001581380000001964	bernoulli	kinships
2	0	0.00015722099999981864	bernoulli	kinships
2	0	0.00017520699999984402	bernoulli	kinships
2	0	0.00015861099999980866	bernoulli	kinships
2	0	0.00015966499999997552	bernoulli	kinships
2	0	0.0001765350000000332	bernoulli	kinships
2	0	0.00017520100000023575	bernoulli	kinships
2	0	0.00016038600000012337	bernoulli	kinships
2	0	0.0001622150000000211	bernoulli	kinships
2	0	0.00015804199999980284	bernoulli	kinships
2	0	0.00017612999999983003	bernoulli	kinships
2	0	0.00017451099999998831	bernoulli	kinships
2	0	0.00015872700000008066	bernoulli	kinships
2	0	0.00017617100000011376	bernoulli	kinships
2	0	0.00017554699999999812	bernoulli	kinships
2	0	0.00017447799999992242	bernoulli	kinships
2	0	0.0001604309999998499	bernoulli	kinships
2	0	0.0001756760000000135	bernoulli	kinships
2	0	0.0001752540000001801	bernoulli	kinships
2	0	0.00017498299999996192	bernoulli	kinships
2	0	0.0001734440000000781	bernoulli	kinships
2	0	0.00017351400000009676	bernoulli	kinships
2	0	0.0001596949999997932	bernoulli	kinships
2	0	0.00017635899999968174	bernoulli	kinships
2	0	0.00015862100000019197	bernoulli	kinships
2	0	0.0001755610000002683	bernoulli	kinships
2	0	0.00015801199999998516	bernoulli	kinships
2	0	0.00017420099999965188	bernoulli	kinships
2	0	0.0001593079999997471	bernoulli	kinships
2	0	0.00015645899999983115	bernoulli	kinships
2	0	0.00015702299999986735	bernoulli	kinships
2	0	0.000157010000000124	bernoulli	kinships
2	0	0.00017506400000000255	bernoulli	kinships
2	0	0.00017640199999968686	bernoulli	kinships
2	0	0.00017512299999999925	bernoulli	kinships
2	0	0.0001759189999996913	bernoulli	kinships
2	0	0.00015846199999991484	bernoulli	kinships
2	0	0.00017618499999993986	bernoulli	kinships
2	0	0.00015957600000016114	bernoulli	kinships
2	0	0.00015640300000008267	bernoulli	kinships
2	0	0.00015822400000020664	bernoulli	kinships
2	0	0.00015798499999997162	bernoulli	kinships
2	0	0.0001764880000001412	bernoulli	kinships
2	0	0.00017328499999980096	bernoulli	kinships
2	0	0.0001593250000002655	bernoulli	kinships
2	0	0.00017579000000012002	bernoulli	kinships
2	0	0.00017555400000013321	bernoulli	kinships
2	0	0.00015916500000034972	bernoulli	kinships
2	0	0.00017591999999977403	bernoulli	kinships
2	0	0.0001852489999998319	bernoulli	kinships
2	0	0.00015885699999973468	bernoulli	kinships
2	0	0.0001788709999996918	bernoulli	kinships
2	0	0.00015884700000023955	bernoulli	kinships
2	0	0.00021015200000018552	bernoulli	kinships
2	0	0.000198008999999999	bernoulli	kinships
2	0	0.0002846579999999932	bernoulli	kinships
2	0	0.00020423100000011019	bernoulli	kinships
2	0	0.00017961400000032768	bernoulli	kinships
2	0	0.00017745500000021508	bernoulli	kinships
2	0	0.0001757069999999139	bernoulli	kinships
2	0	0.0001757749999997671	bernoulli	kinships
2	0	0.00017296900000030035	bernoulli	kinships
2	0	0.00017234599999982336	bernoulli	kinships
2	0	0.0001726820000000906	bernoulli	kinships
2	0	0.00015888200000002684	bernoulli	kinships
2	0	0.00015809199999994306	bernoulli	kinships
2	0	0.00015892199999978374	bernoulli	kinships
2	0	0.00015748999999987134	bernoulli	kinships
2	0	0.00015639700000003032	bernoulli	kinships
2	0	0.00017415099999995576	bernoulli	kinships
2	0	0.0001575360000001247	bernoulli	kinships
2	0	0.00016363899999971565	bernoulli	kinships
2	0	0.0001568970000001002	bernoulli	kinships
2	0	0.00017670200000008407	bernoulli	kinships
2	0	0.0001583689999997695	bernoulli	kinships
2	0	0.00015626800000001495	bernoulli	kinships
2	0	0.00015648900000009291	bernoulli	kinships
2	0	0.00015534600000011167	bernoulli	kinships
2	0	0.00018743200000015392	bernoulli	kinships
2	0	0.0001751830000000787	bernoulli	kinships
2	0	0.00016706200000005111	bernoulli	kinships
2	0	0.0001520239999996953	bernoulli	kinships
2	0	0.0001516540000001676	bernoulli	kinships
2	0	0.00016915300000031053	bernoulli	kinships
2	0	0.00015192799999974582	bernoulli	kinships
2	0	0.00016713999999984352	bernoulli	kinships
2	0	0.0001512099999998462	bernoulli	kinships
2	0	0.00016907000000010441	bernoulli	kinships
2	0	0.00016879399999991662	bernoulli	kinships
2	0	0.00015217699999992007	bernoulli	kinships
2	0	0.0001523740000002327	bernoulli	kinships
2	0	0.0001503230000001743	bernoulli	kinships
2	0	0.0001679819999997889	bernoulli	kinships
2	0	0.00015190600000014598	bernoulli	kinships
2	0	0.00015128400000019582	bernoulli	kinships
2	0	0.0001672080000001408	bernoulli	kinships
2	0	0.00016858999999991298	bernoulli	kinships
2	0	0.00015154199999978246	bernoulli	kinships
2	0	0.00015000600000014686	bernoulli	kinships
2	0	0.00015019500000024166	bernoulli	kinships
2	0	0.00015006199999989533	bernoulli	kinships
2	0	0.00014937999999986573	bernoulli	kinships
2	0	0.00014996399999978038	bernoulli	kinships
2	0	0.00016704000000000718	bernoulli	kinships
2	0	0.00016904800000006048	bernoulli	kinships
2	0	0.00016761500000006535	bernoulli	kinships
2	0	0.00015224300000005186	bernoulli	kinships
2	0	0.00016803200000037322	bernoulli	kinships
2	0	0.0001681749999997706	bernoulli	kinships
2	0	0.00015854799999992508	bernoulli	kinships
2	0	0.0001515830000000662	bernoulli	kinships
2	0	0.00016753899999999433	bernoulli	kinships
2	0	0.00015583700000032508	bernoulli	kinships
2	0	0.00016744800000001447	bernoulli	kinships
2	0	0.00015100900000009077	bernoulli	kinships
2	0	0.00015109600000018375	bernoulli	kinships
2	0	0.00015032499999989568	bernoulli	kinships
2	0	0.00014889699999987016	bernoulli	kinships
2	0	0.000150458000000242	bernoulli	kinships
2	0	0.0001500469999999865	bernoulli	kinships
2	0	0.00016701799999996325	bernoulli	kinships
2	0	0.0001683099999998383	bernoulli	kinships
2	0	0.00016602299999979309	bernoulli	kinships
2	0	0.00015232300000000976	bernoulli	kinships
2	0	0.0001512599999999864	bernoulli	kinships
2	0	0.00017029699999993042	bernoulli	kinships
2	0	0.00015298100000027404	bernoulli	kinships
2	0	0.00015115900000006732	bernoulli	kinships
2	0	0.0001509669999997243	bernoulli	kinships
2	0	0.00015033999999980452	bernoulli	kinships
2	0	0.0001687249999999807	bernoulli	kinships
2	0	0.00015162399999990583	bernoulli	kinships
