dataset	sampler	filterer	fnr
kinships	basic	pythonset	0.101806640625
kinships	basic	pythonset	0.11767578125
kinships	basic	pythonset	0.084228515625
kinships	basic	pythonset	0.125732421875
kinships	basic	pythonset	0.068603515625
kinships	basic	pythonset	0.066650390625
kinships	basic	pythonset	0.060546875
kinships	basic	pythonset	0.0693359375
kinships	basic	pythonset	0.076416015625
kinships	basic	pythonset	0.015869140625
kinships	basic	pythonset	0.017578125
kinships	basic	pythonset	0.02197265625
kinships	basic	pythonset	0.03076171875
kinships	basic	pythonset	0.031494140625
kinships	basic	pythonset	0.02490234375
kinships	basic	pythonset	0.033447265625
kinships	basic	pythonset	0.010009765625
kinships	basic	pythonset	0.06103515625
kinships	basic	pythonset	0.05517578125
kinships	basic	pythonset	0.062255859375
kinships	basic	pythonset	0.09423828125
kinships	basic	pythonset	0.145263671875
kinships	basic	pythonset	0.128662109375
kinships	basic	pythonset	0.0302734375
kinships	basic	pythonset	0.0302734375
kinships	basic	pythonset	0.146484375
kinships	basic	pythonset	0.16552734375
kinships	basic	pythonset	0.06103515625
kinships	basic	pythonset	0.010009765625
kinships	basic	pythonset	0.051025390625
kinships	basic	pythonset	0.036376953125
kinships	basic	pythonset	0.016845703125
kinships	basic	pythonset	0.01025390625
kinships	basic	pythonset	0.060546875
kinships	basic	pythonset	0.052734375
kinships	basic	pythonset	0.0712890625
kinships	basic	pythonset	0.053955078125
kinships	basic	pythonset	0.047119140625
kinships	basic	pythonset	0.042724609375
kinships	basic	pythonset	0.0
kinships	basic	pythonset	0.0185546875
kinships	basic	pythonset	0.019287109375
kinships	basic	pythonset	0.021240234375
kinships	basic	pythonset	0.0615234375
kinships	basic	pythonset	0.056396484375
kinships	basic	pythonset	0.061279296875
kinships	basic	pythonset	0.0595703125
kinships	basic	pythonset	0.059814453125
kinships	basic	pythonset	0.056884765625
kinships	basic	pythonset	0.081298828125
kinships	basic	pythonset	0.07666015625
kinships	basic	pythonset	0.0732421875
kinships	basic	pythonset	0.1923828125
kinships	basic	pythonset	0.06689453125
kinships	basic	pythonset	0.158203125
kinships	basic	pythonset	0.10400390625
kinships	basic	pythonset	0.07470703125
kinships	basic	pythonset	0.166015625
kinships	basic	pythonset	0.14892578125
kinships	basic	pythonset	0.218017578125
kinships	basic	pythonset	0.144287109375
kinships	basic	pythonset	0.151611328125
kinships	basic	pythonset	0.15185546875
kinships	basic	pythonset	0.137451171875
kinships	basic	pythonset	0.12890625
kinships	basic	pythonset	0.16162109375
kinships	basic	pythonset	0.052001953125
kinships	basic	pythonset	0.191650390625
kinships	basic	pythonset	0.083984375
kinships	basic	pythonset	0.083984375
kinships	basic	pythonset	0.083984375
kinships	basic	pythonset	0.089599609375
kinships	basic	pythonset	0.081298828125
kinships	basic	pythonset	0.089111328125
kinships	basic	pythonset	0.0810546875
kinships	basic	pythonset	0.08349609375
kinships	basic	pythonset	0.08642578125
kinships	basic	pythonset	0.066650390625
kinships	basic	pythonset	0.068359375
kinships	basic	pythonset	0.06591796875
kinships	basic	pythonset	0.064208984375
kinships	basic	pythonset	0.063232421875
kinships	basic	pythonset	0.072509765625
kinships	basic	pythonset	0.070068359375
kinships	pseudotyped	pythonset	0.071044921875
kinships	pseudotyped	pythonset	0.125732421875
kinships	pseudotyped	pythonset	0.12109375
kinships	pseudotyped	pythonset	0.1396484375
kinships	pseudotyped	pythonset	0.087646484375
kinships	pseudotyped	pythonset	0.11181640625
kinships	pseudotyped	pythonset	0.064697265625
kinships	pseudotyped	pythonset	0.076904296875
kinships	pseudotyped	pythonset	0.078857421875
kinships	pseudotyped	pythonset	0.06884765625
kinships	pseudotyped	pythonset	0.133056640625
kinships	pseudotyped	pythonset	0.120849609375
kinships	pseudotyped	pythonset	0.16796875
kinships	pseudotyped	pythonset	0.159423828125
kinships	pseudotyped	pythonset	0.187744140625
kinships	pseudotyped	pythonset	0.209716796875
kinships	pseudotyped	pythonset	0.201171875
kinships	pseudotyped	pythonset	0.210205078125
kinships	pseudotyped	pythonset	0.189697265625
kinships	pseudotyped	pythonset	0.205810546875
kinships	pseudotyped	pythonset	0.193115234375
kinships	pseudotyped	pythonset	0.15234375
kinships	pseudotyped	pythonset	0.19140625
kinships	pseudotyped	pythonset	0.17236328125
kinships	pseudotyped	pythonset	0.198974609375
kinships	pseudotyped	pythonset	0.189697265625
kinships	pseudotyped	pythonset	0.178466796875
kinships	pseudotyped	pythonset	0.193603515625
kinships	pseudotyped	pythonset	0.184326171875
kinships	pseudotyped	pythonset	0.182373046875
kinships	pseudotyped	pythonset	0.127197265625
kinships	pseudotyped	pythonset	0.141845703125
kinships	pseudotyped	pythonset	0.125244140625
kinships	pseudotyped	pythonset	0.14599609375
kinships	pseudotyped	pythonset	0.087646484375
kinships	pseudotyped	pythonset	0.162841796875
kinships	pseudotyped	pythonset	0.141845703125
kinships	pseudotyped	pythonset	0.153076171875
kinships	pseudotyped	pythonset	0.1279296875
kinships	pseudotyped	pythonset	0.133544921875
kinships	pseudotyped	pythonset	0.142822265625
kinships	pseudotyped	pythonset	0.135009765625
kinships	pseudotyped	pythonset	0.0927734375
kinships	pseudotyped	pythonset	0.124755859375
kinships	pseudotyped	pythonset	0.0263671875
kinships	pseudotyped	pythonset	0.053955078125
kinships	pseudotyped	pythonset	0.0810546875
kinships	pseudotyped	pythonset	0.086181640625
kinships	pseudotyped	pythonset	0.2431640625
kinships	pseudotyped	pythonset	0.1943359375
kinships	pseudotyped	pythonset	0.194580078125
kinships	pseudotyped	pythonset	0.1796875
kinships	pseudotyped	pythonset	0.24267578125
kinships	pseudotyped	pythonset	0.23388671875
kinships	pseudotyped	pythonset	0.174072265625
kinships	pseudotyped	pythonset	0.220703125
kinships	pseudotyped	pythonset	0.179443359375
kinships	pseudotyped	pythonset	0.142578125
kinships	pseudotyped	pythonset	0.115234375
kinships	pseudotyped	pythonset	0.126953125
kinships	pseudotyped	pythonset	0.156005859375
kinships	pseudotyped	pythonset	0.222412109375
kinships	pseudotyped	pythonset	0.114990234375
kinships	pseudotyped	pythonset	0.103515625
kinships	pseudotyped	pythonset	0.095458984375
kinships	pseudotyped	pythonset	0.10986328125
kinships	pseudotyped	pythonset	0.08935546875
kinships	pseudotyped	pythonset	0.090087890625
kinships	pseudotyped	pythonset	0.10498046875
kinships	pseudotyped	pythonset	0.067138671875
kinships	pseudotyped	pythonset	0.107666015625
kinships	pseudotyped	pythonset	0.094482421875
kinships	pseudotyped	pythonset	0.064208984375
kinships	pseudotyped	pythonset	0.113525390625
kinships	pseudotyped	pythonset	0.131103515625
kinships	pseudotyped	pythonset	0.07958984375
kinships	pseudotyped	pythonset	0.11474609375
kinships	pseudotyped	pythonset	0.037109375
kinships	pseudotyped	pythonset	0.09521484375
kinships	pseudotyped	pythonset	0.1103515625
kinships	pseudotyped	pythonset	0.093505859375
kinships	pseudotyped	pythonset	0.094482421875
kinships	pseudotyped	pythonset	0.072998046875
kinships	pseudotyped	pythonset	0.123291015625
kinships	pseudotyped	pythonset	0.102294921875
kinships	pseudotyped	pythonset	0.09375
kinships	pseudotyped	pythonset	0.1328125
kinships	pseudotyped	pythonset	0.10546875
kinships	pseudotyped	pythonset	0.11669921875
kinships	pseudotyped	pythonset	0.152099609375
kinships	pseudotyped	pythonset	0.186279296875
kinships	pseudotyped	pythonset	0.1943359375
kinships	pseudotyped	pythonset	0.179931640625
kinships	pseudotyped	pythonset	0.18798828125
kinships	pseudotyped	pythonset	0.184814453125
kinships	pseudotyped	pythonset	0.190673828125
kinships	pseudotyped	pythonset	0.185302734375
kinships	pseudotyped	pythonset	0.13818359375
kinships	pseudotyped	pythonset	0.113037109375
kinships	pseudotyped	pythonset	0.167236328125
kinships	pseudotyped	pythonset	0.17236328125
kinships	pseudotyped	pythonset	0.1728515625
kinships	pseudotyped	pythonset	0.1796875
kinships	pseudotyped	pythonset	0.185791015625
kinships	pseudotyped	pythonset	0.171142578125
kinships	pseudotyped	pythonset	0.1875
kinships	pseudotyped	pythonset	0.12890625
kinships	pseudotyped	pythonset	0.135986328125
kinships	pseudotyped	pythonset	0.1669921875
kinships	pseudotyped	pythonset	0.143310546875
kinships	pseudotyped	pythonset	0.1552734375
kinships	pseudotyped	pythonset	0.124755859375
kinships	pseudotyped	pythonset	0.136962890625
kinships	pseudotyped	pythonset	0.13427734375
kinships	pseudotyped	pythonset	0.134521484375
kinships	pseudotyped	pythonset	0.140380859375
kinships	pseudotyped	pythonset	0.176513671875
kinships	pseudotyped	pythonset	0.194091796875
kinships	pseudotyped	pythonset	0.052978515625
kinships	pseudotyped	pythonset	0.0673828125
kinships	pseudotyped	pythonset	0.07763671875
kinships	pseudotyped	pythonset	0.0625
kinships	pseudotyped	pythonset	0.067626953125
kinships	pseudotyped	pythonset	0.10302734375
kinships	pseudotyped	pythonset	0.06640625
kinships	pseudotyped	pythonset	0.10791015625
kinships	pseudotyped	pythonset	0.0986328125
kinships	pseudotyped	pythonset	0.056884765625
kinships	pseudotyped	pythonset	0.051025390625
kinships	pseudotyped	pythonset	0.1953125
kinships	pseudotyped	pythonset	0.1630859375
kinships	pseudotyped	pythonset	0.14111328125
kinships	pseudotyped	pythonset	0.166259765625
kinships	pseudotyped	pythonset	0.1630859375
kinships	pseudotyped	pythonset	0.1943359375
kinships	pseudotyped	pythonset	0.193603515625
kinships	pseudotyped	pythonset	0.184814453125
kinships	pseudotyped	pythonset	0.205322265625
kinships	pseudotyped	pythonset	0.189697265625
kinships	pseudotyped	pythonset	0.13427734375
kinships	pseudotyped	pythonset	0.119140625
kinships	pseudotyped	pythonset	0.142822265625
kinships	pseudotyped	pythonset	0.448974609375
kinships	pseudotyped	pythonset	0.440185546875
kinships	pseudotyped	pythonset	0.451904296875
kinships	pseudotyped	pythonset	0.04638671875
kinships	pseudotyped	pythonset	0.087890625
kinships	pseudotyped	pythonset	0.104248046875
kinships	pseudotyped	pythonset	0.080810546875
kinships	pseudotyped	pythonset	0.06591796875
kinships	pseudotyped	pythonset	0.08056640625
kinships	pseudotyped	pythonset	0.09326171875
kinships	pseudotyped	pythonset	0.11865234375
kinships	pseudotyped	pythonset	0.18408203125
kinships	pseudotyped	pythonset	0.128662109375
kinships	pseudotyped	pythonset	0.11572265625
kinships	pseudotyped	pythonset	0.11572265625
kinships	pseudotyped	pythonset	0.06689453125
kinships	pseudotyped	pythonset	0.12353515625
kinships	pseudotyped	pythonset	0.114990234375
kinships	pseudotyped	pythonset	0.125244140625
kinships	pseudotyped	pythonset	0.13720703125
kinships	pseudotyped	pythonset	0.09130859375
kinships	pseudotyped	pythonset	0.118896484375
kinships	pseudotyped	pythonset	0.05859375
kinships	pseudotyped	pythonset	0.115966796875
kinships	pseudotyped	pythonset	0.173095703125
kinships	pseudotyped	pythonset	0.15234375
kinships	pseudotyped	pythonset	0.178955078125
kinships	pseudotyped	pythonset	0.201171875
kinships	pseudotyped	pythonset	0.2041015625
kinships	pseudotyped	pythonset	0.205810546875
kinships	pseudotyped	pythonset	0.182373046875
kinships	pseudotyped	pythonset	0.1953125
kinships	pseudotyped	pythonset	0.1953125
kinships	pseudotyped	pythonset	0.132568359375
kinships	pseudotyped	pythonset	0.195556640625
kinships	pseudotyped	pythonset	0.16552734375
kinships	pseudotyped	pythonset	0.1953125
kinships	pseudotyped	pythonset	0.167236328125
kinships	pseudotyped	pythonset	0.180419921875
kinships	pseudotyped	pythonset	0.1787109375
kinships	pseudotyped	pythonset	0.179443359375
kinships	pseudotyped	pythonset	0.19287109375
kinships	pseudotyped	pythonset	0.139404296875
kinships	pseudotyped	pythonset	0.147216796875
kinships	pseudotyped	pythonset	0.1611328125
kinships	pseudotyped	pythonset	0.171630859375
kinships	pseudotyped	pythonset	0.143310546875
kinships	pseudotyped	pythonset	0.17431640625
kinships	pseudotyped	pythonset	0.1494140625
kinships	pseudotyped	pythonset	0.154052734375
kinships	pseudotyped	pythonset	0.1455078125
kinships	pseudotyped	pythonset	0.10205078125
kinships	pseudotyped	pythonset	0.1533203125
kinships	pseudotyped	pythonset	0.18408203125
kinships	pseudotyped	pythonset	0.200439453125
kinships	pseudotyped	pythonset	0.06494140625
kinships	pseudotyped	pythonset	0.04296875
kinships	pseudotyped	pythonset	0.041015625
kinships	pseudotyped	pythonset	0.067138671875
kinships	pseudotyped	pythonset	0.062255859375
kinships	pseudotyped	pythonset	0.090087890625
kinships	pseudotyped	pythonset	0.04931640625
kinships	pseudotyped	pythonset	0.087158203125
kinships	pseudotyped	pythonset	0.232421875
kinships	pseudotyped	pythonset	0.197021484375
kinships	pseudotyped	pythonset	0.204345703125
kinships	pseudotyped	pythonset	0.175048828125
kinships	pseudotyped	pythonset	0.240234375
kinships	pseudotyped	pythonset	0.22998046875
kinships	pseudotyped	pythonset	0.1806640625
kinships	pseudotyped	pythonset	0.219970703125
kinships	pseudotyped	pythonset	0.244873046875
kinships	pseudotyped	pythonset	0.2216796875
kinships	pseudotyped	pythonset	0.161376953125
kinships	pseudotyped	pythonset	0.14404296875
kinships	pseudotyped	pythonset	0.09228515625
kinships	pseudotyped	pythonset	0.14306640625
kinships	pseudotyped	pythonset	0.173583984375
kinships	pseudotyped	pythonset	0.112548828125
kinships	pseudotyped	pythonset	0.065673828125
kinships	pseudotyped	pythonset	0.070068359375
kinships	pseudotyped	pythonset	0.07080078125
kinships	pseudotyped	pythonset	0.068603515625
kinships	pseudotyped	pythonset	0.08154296875
kinships	pseudotyped	pythonset	0.076416015625
kinships	pseudotyped	pythonset	0.129638671875
kinships	pseudotyped	pythonset	0.11328125
kinships	pseudotyped	pythonset	0.116943359375
kinships	pseudotyped	pythonset	0.0869140625
kinships	pseudotyped	pythonset	0.08154296875
kinships	pseudotyped	pythonset	0.10400390625
kinships	pseudotyped	pythonset	0.154541015625
kinships	pseudotyped	pythonset	0.084716796875
kinships	pseudotyped	pythonset	0.10888671875
kinships	pseudotyped	pythonset	0.109130859375
kinships	pseudotyped	pythonset	0.0693359375
kinships	pseudotyped	pythonset	0.051513671875
kinships	pseudotyped	pythonset	0.09423828125
kinships	pseudotyped	pythonset	0.07421875
kinships	pseudotyped	pythonset	0.10205078125
kinships	pseudotyped	pythonset	0.03515625
kinships	pseudotyped	pythonset	0.063232421875
kinships	pseudotyped	pythonset	0.0947265625
kinships	pseudotyped	pythonset	0.102783203125
kinships	pseudotyped	pythonset	0.119384765625
kinships	pseudotyped	pythonset	0.0869140625
kinships	pseudotyped	pythonset	0.08349609375
kinships	pseudotyped	pythonset	0.09375
kinships	pseudotyped	pythonset	0.09375
kinships	pseudotyped	pythonset	0.102783203125
kinships	pseudotyped	pythonset	0.109375
kinships	pseudotyped	pythonset	0.08837890625
kinships	pseudotyped	pythonset	0.081787109375
kinships	pseudotyped	pythonset	0.089599609375
kinships	pseudotyped	pythonset	0.08349609375
kinships	pseudotyped	pythonset	0.10107421875
kinships	pseudotyped	pythonset	0.054931640625
kinships	pseudotyped	pythonset	0.057373046875
kinships	pseudotyped	pythonset	0.061279296875
kinships	pseudotyped	pythonset	0.0625
kinships	pseudotyped	pythonset	0.0625
kinships	pseudotyped	pythonset	0.0615234375
kinships	pseudotyped	pythonset	0.064697265625
kinships	pseudotyped	pythonset	0.130615234375
kinships	pseudotyped	pythonset	0.147705078125
kinships	pseudotyped	pythonset	0.13916015625
kinships	pseudotyped	pythonset	0.167724609375
kinships	pseudotyped	pythonset	0.142822265625
kinships	pseudotyped	pythonset	0.159423828125
kinships	pseudotyped	pythonset	0.143310546875
kinships	pseudotyped	pythonset	0.031494140625
kinships	pseudotyped	pythonset	0.034423828125
kinships	pseudotyped	pythonset	0.079345703125
kinships	pseudotyped	pythonset	0.066162109375
kinships	pseudotyped	pythonset	0.07177734375
kinships	pseudotyped	pythonset	0.07421875
kinships	pseudotyped	pythonset	0.064208984375
kinships	pseudotyped	pythonset	0.20458984375
kinships	pseudotyped	pythonset	0.150146484375
kinships	pseudotyped	pythonset	0.1845703125
kinships	pseudotyped	pythonset	0.175537109375
kinships	pseudotyped	pythonset	0.146484375
kinships	pseudotyped	pythonset	0.179931640625
kinships	pseudotyped	pythonset	0.116455078125
kinships	pseudotyped	pythonset	0.193603515625
kinships	pseudotyped	pythonset	0.1474609375
kinships	pseudotyped	pythonset	0.14501953125
kinships	pseudotyped	pythonset	0.190673828125
kinships	pseudotyped	pythonset	0.16064453125
kinships	pseudotyped	pythonset	0.129150390625
kinships	pseudotyped	pythonset	0.1337890625
kinships	pseudotyped	pythonset	0.148681640625
kinships	pseudotyped	pythonset	0.1328125
kinships	pseudotyped	pythonset	0.124755859375
kinships	pseudotyped	pythonset	0.16064453125
kinships	pseudotyped	pythonset	0.093017578125
kinships	pseudotyped	pythonset	0.143798828125
kinships	pseudotyped	pythonset	0.206298828125
kinships	pseudotyped	pythonset	0.17431640625
kinships	pseudotyped	pythonset	0.128173828125
kinships	pseudotyped	pythonset	0.16015625
kinships	pseudotyped	pythonset	0.1669921875
kinships	pseudotyped	pythonset	0.162841796875
kinships	pseudotyped	pythonset	0.16650390625
kinships	pseudotyped	pythonset	0.1767578125
kinships	pseudotyped	pythonset	0.182861328125
kinships	pseudotyped	pythonset	0.12646484375
kinships	pseudotyped	pythonset	0.104248046875
kinships	pseudotyped	pythonset	0.138427734375
kinships	pseudotyped	pythonset	0.115234375
kinships	pseudotyped	pythonset	0.154296875
kinships	pseudotyped	pythonset	0.145263671875
kinships	pseudotyped	pythonset	0.14990234375
kinships	pseudotyped	pythonset	0.12353515625
kinships	pseudotyped	pythonset	0.109619140625
kinships	pseudotyped	pythonset	0.086669921875
kinships	pseudotyped	pythonset	0.055419921875
kinships	pseudotyped	pythonset	0.05322265625
kinships	pseudotyped	pythonset	0.0556640625
kinships	pseudotyped	pythonset	0.07861328125
kinships	pseudotyped	pythonset	0.083984375
kinships	pseudotyped	pythonset	0.089599609375
kinships	pseudotyped	pythonset	0.0771484375
kinships	pseudotyped	pythonset	0.088623046875
kinships	pseudotyped	pythonset	0.0703125
kinships	pseudotyped	pythonset	0.07861328125
kinships	pseudotyped	pythonset	0.087646484375
kinships	pseudotyped	pythonset	0.0751953125
kinships	pseudotyped	pythonset	0.074951171875
kinships	pseudotyped	pythonset	0.072509765625
kinships	pseudotyped	pythonset	0.059326171875
kinships	pseudotyped	pythonset	0.025146484375
kinships	pseudotyped	pythonset	0.073486328125
kinships	pseudotyped	pythonset	0.118896484375
kinships	pseudotyped	pythonset	0.11962890625
kinships	pseudotyped	pythonset	0.101806640625
kinships	pseudotyped	pythonset	0.11376953125
kinships	pseudotyped	pythonset	0.1005859375
kinships	pseudotyped	pythonset	0.069091796875
kinships	pseudotyped	pythonset	0.056396484375
kinships	pseudotyped	pythonset	0.080322265625
kinships	pseudotyped	pythonset	0.05810546875
kinships	pseudotyped	pythonset	0.021240234375
kinships	pseudotyped	pythonset	0.093505859375
kinships	pseudotyped	pythonset	0.08349609375
kinships	pseudotyped	pythonset	0.111572265625
kinships	pseudotyped	pythonset	0.043701171875
kinships	pseudotyped	pythonset	0.0595703125
kinships	pseudotyped	pythonset	0.06103515625
kinships	pseudotyped	pythonset	0.05615234375
kinships	pseudotyped	pythonset	0.0556640625
kinships	pseudotyped	pythonset	0.119384765625
kinships	pseudotyped	pythonset	0.097900390625
kinships	pseudotyped	pythonset	0.13671875
kinships	pseudotyped	pythonset	0.110107421875
kinships	pseudotyped	pythonset	0.117919921875
kinships	pseudotyped	pythonset	0.1298828125
kinships	pseudotyped	pythonset	0.10205078125
kinships	pseudotyped	pythonset	0.107666015625
kinships	pseudotyped	pythonset	0.108642578125
kinships	pseudotyped	pythonset	0.10546875
kinships	pseudotyped	pythonset	0.08642578125
kinships	pseudotyped	pythonset	0.12109375
kinships	pseudotyped	pythonset	0.21875
kinships	pseudotyped	pythonset	0.20458984375
kinships	pseudotyped	pythonset	0.136962890625
kinships	pseudotyped	pythonset	0.14990234375
kinships	pseudotyped	pythonset	0.237060546875
kinships	pseudotyped	pythonset	0.149169921875
kinships	pseudotyped	pythonset	0.13818359375
kinships	pseudotyped	pythonset	0.12890625
kinships	pseudotyped	pythonset	0.136962890625
kinships	pseudotyped	pythonset	0.099365234375
kinships	pseudotyped	pythonset	0.074462890625
kinships	pseudotyped	pythonset	0.103515625
kinships	pseudotyped	pythonset	0.135009765625
kinships	pseudotyped	pythonset	0.16455078125
kinships	pseudotyped	pythonset	0.0771484375
kinships	pseudotyped	pythonset	0.069091796875
kinships	pseudotyped	pythonset	0.141845703125
kinships	pseudotyped	pythonset	0.1923828125
kinships	pseudotyped	pythonset	0.162353515625
kinships	pseudotyped	pythonset	0.155029296875
kinships	pseudotyped	pythonset	0.130615234375
kinships	pseudotyped	pythonset	0.146240234375
kinships	pseudotyped	pythonset	0.15380859375
kinships	pseudotyped	pythonset	0.119384765625
kinships	pseudotyped	pythonset	0.124755859375
kinships	pseudotyped	pythonset	0.12548828125
kinships	pseudotyped	pythonset	0.165771484375
kinships	pseudotyped	pythonset	0.150634765625
kinships	pseudotyped	pythonset	0.10986328125
kinships	pseudotyped	pythonset	0.10302734375
kinships	pseudotyped	pythonset	0.1318359375
kinships	pseudotyped	pythonset	0.121337890625
kinships	pseudotyped	pythonset	0.14501953125
kinships	pseudotyped	pythonset	0.11376953125
kinships	pseudotyped	pythonset	0.093994140625
kinships	pseudotyped	pythonset	0.064453125
kinships	pseudotyped	pythonset	0.132568359375
kinships	pseudotyped	pythonset	0.123779296875
kinships	pseudotyped	pythonset	0.15673828125
kinships	pseudotyped	pythonset	0.12744140625
kinships	pseudotyped	pythonset	0.122314453125
kinships	pseudotyped	pythonset	0.13134765625
kinships	pseudotyped	pythonset	0.12353515625
kinships	pseudotyped	pythonset	0.13525390625
kinships	pseudotyped	pythonset	0.1142578125
kinships	pseudotyped	pythonset	0.116943359375
kinships	pseudotyped	pythonset	0.161865234375
kinships	pseudotyped	pythonset	0.13525390625
kinships	pseudotyped	pythonset	0.10986328125
kinships	pseudotyped	pythonset	0.127197265625
kinships	pseudotyped	pythonset	0.1181640625
kinships	pseudotyped	pythonset	0.121337890625
kinships	pseudotyped	pythonset	0.126220703125
kinships	pseudotyped	pythonset	0.08056640625
kinships	pseudotyped	pythonset	0.1044921875
kinships	pseudotyped	pythonset	0.10009765625
kinships	pseudotyped	pythonset	0.079345703125
kinships	pseudotyped	pythonset	0.12109375
kinships	pseudotyped	pythonset	0.1064453125
kinships	pseudotyped	pythonset	0.084228515625
kinships	pseudotyped	pythonset	0.13134765625
kinships	pseudotyped	pythonset	0.14404296875
kinships	pseudotyped	pythonset	0.128662109375
kinships	pseudotyped	pythonset	0.134765625
kinships	pseudotyped	pythonset	0.115966796875
kinships	pseudotyped	pythonset	0.134521484375
kinships	pseudotyped	pythonset	0.066650390625
kinships	pseudotyped	pythonset	0.10546875
kinships	pseudotyped	pythonset	0.10888671875
kinships	pseudotyped	pythonset	0.148681640625
kinships	pseudotyped	pythonset	0.131591796875
kinships	pseudotyped	pythonset	0.123046875
kinships	pseudotyped	pythonset	0.15673828125
kinships	pseudotyped	pythonset	0.11669921875
kinships	pseudotyped	pythonset	0.16259765625
kinships	pseudotyped	pythonset	0.11669921875
kinships	pseudotyped	pythonset	0.088623046875
kinships	pseudotyped	pythonset	0.09326171875
kinships	pseudotyped	pythonset	0.0888671875
kinships	pseudotyped	pythonset	0.08642578125
kinships	pseudotyped	pythonset	0.090576171875
kinships	pseudotyped	pythonset	0.09521484375
kinships	pseudotyped	pythonset	0.124755859375
kinships	pseudotyped	pythonset	0.112548828125
kinships	pseudotyped	pythonset	0.04248046875
kinships	pseudotyped	pythonset	0.0537109375
kinships	pseudotyped	pythonset	0.114990234375
kinships	pseudotyped	pythonset	0.139404296875
kinships	pseudotyped	pythonset	0.159423828125
kinships	pseudotyped	pythonset	0.163818359375
kinships	pseudotyped	pythonset	0.154541015625
kinships	pseudotyped	pythonset	0.1455078125
kinships	pseudotyped	pythonset	0.097900390625
kinships	pseudotyped	pythonset	0.089111328125
kinships	pseudotyped	pythonset	0.11669921875
kinships	pseudotyped	pythonset	0.08203125
kinships	pseudotyped	pythonset	0.110107421875
kinships	pseudotyped	pythonset	0.07666015625
kinships	pseudotyped	pythonset	0.05615234375
kinships	pseudotyped	pythonset	0.10791015625
kinships	pseudotyped	pythonset	0.138671875
kinships	pseudotyped	pythonset	0.138671875
kinships	pseudotyped	pythonset	0.140625
kinships	pseudotyped	pythonset	0.134033203125
kinships	pseudotyped	pythonset	0.12060546875
kinships	pseudotyped	pythonset	0.169921875
kinships	pseudotyped	pythonset	0.233154296875
kinships	pseudotyped	pythonset	0.15234375
kinships	pseudotyped	pythonset	0.178466796875
kinships	pseudotyped	pythonset	0.1708984375
kinships	pseudotyped	pythonset	0.171875
kinships	pseudotyped	pythonset	0.1435546875
kinships	pseudotyped	pythonset	0.142333984375
kinships	pseudotyped	pythonset	0.133056640625
kinships	pseudotyped	pythonset	0.1572265625
kinships	pseudotyped	pythonset	0.107177734375
kinships	pseudotyped	pythonset	0.07421875
kinships	pseudotyped	pythonset	0.048583984375
kinships	pseudotyped	pythonset	0.09521484375
kinships	pseudotyped	pythonset	0.1025390625
kinships	pseudotyped	pythonset	0.080078125
kinships	pseudotyped	pythonset	0.1064453125
kinships	pseudotyped	pythonset	0.118896484375
kinships	pseudotyped	pythonset	0.087646484375
kinships	pseudotyped	pythonset	0.120849609375
kinships	pseudotyped	pythonset	0.0654296875
kinships	pseudotyped	pythonset	0.047607421875
kinships	pseudotyped	pythonset	0.15966796875
kinships	pseudotyped	pythonset	0.1240234375
kinships	pseudotyped	pythonset	0.115478515625
kinships	pseudotyped	pythonset	0.12939453125
kinships	pseudotyped	pythonset	0.12646484375
kinships	pseudotyped	pythonset	0.108642578125
kinships	pseudotyped	pythonset	0.1123046875
kinships	pseudotyped	pythonset	0.123046875
kinships	pseudotyped	pythonset	0.118408203125
kinships	pseudotyped	pythonset	0.09033203125
kinships	pseudotyped	pythonset	0.141845703125
kinships	pseudotyped	pythonset	0.119384765625
kinships	pseudotyped	pythonset	0.126953125
kinships	pseudotyped	pythonset	0.12353515625
kinships	pseudotyped	pythonset	0.106201171875
kinships	pseudotyped	pythonset	0.130615234375
kinships	pseudotyped	pythonset	0.111572265625
kinships	pseudotyped	pythonset	0.11376953125
kinships	pseudotyped	pythonset	0.105712890625
kinships	pseudotyped	pythonset	0.1123046875
kinships	pseudotyped	pythonset	0.143310546875
kinships	pseudotyped	pythonset	0.100830078125
kinships	pseudotyped	pythonset	0.105224609375
kinships	pseudotyped	pythonset	0.10791015625
kinships	pseudotyped	pythonset	0.117919921875
kinships	pseudotyped	pythonset	0.114990234375
kinships	pseudotyped	pythonset	0.121337890625
kinships	pseudotyped	pythonset	0.113037109375
kinships	pseudotyped	pythonset	0.119873046875
kinships	pseudotyped	pythonset	0.11669921875
kinships	pseudotyped	pythonset	0.09521484375
kinships	pseudotyped	pythonset	0.112548828125
kinships	pseudotyped	pythonset	0.109130859375
kinships	pseudotyped	pythonset	0.068359375
kinships	pseudotyped	pythonset	0.102783203125
kinships	pseudotyped	pythonset	0.10107421875
kinships	pseudotyped	pythonset	0.047119140625
kinships	pseudotyped	pythonset	0.052734375
kinships	pseudotyped	pythonset	0.067138671875
kinships	pseudotyped	pythonset	0.028076171875
kinships	pseudotyped	pythonset	0.054443359375
kinships	pseudotyped	pythonset	0.021728515625
kinships	pseudotyped	pythonset	0.178466796875
kinships	pseudotyped	pythonset	0.149658203125
kinships	pseudotyped	pythonset	0.105224609375
kinships	pseudotyped	pythonset	0.13427734375
kinships	pseudotyped	pythonset	0.142822265625
kinships	pseudotyped	pythonset	0.1748046875
kinships	pseudotyped	pythonset	0.097900390625
kinships	pseudotyped	pythonset	0.127197265625
