dataset	sampler	filterer	fnr
nations	pseudotyped	pythonset	0.66162109375
nations	pseudotyped	pythonset	0.576904296875
nations	pseudotyped	pythonset	0.578369140625
nations	pseudotyped	pythonset	0.58251953125
nations	pseudotyped	pythonset	0.694580078125
nations	pseudotyped	pythonset	0.6884765625
nations	pseudotyped	pythonset	0.55517578125
nations	pseudotyped	pythonset	0.640869140625
nations	pseudotyped	pythonset	0.4326171875
nations	pseudotyped	pythonset	0.608154296875
nations	pseudotyped	pythonset	0.438232421875
nations	pseudotyped	pythonset	0.70703125
nations	pseudotyped	pythonset	0.48095703125
nations	pseudotyped	pythonset	0.570556640625
nations	pseudotyped	pythonset	0.705078125
nations	pseudotyped	pythonset	0.616943359375
nations	pseudotyped	pythonset	0.754150390625
nations	pseudotyped	pythonset	0.7451171875
nations	pseudotyped	pythonset	0.71630859375
nations	pseudotyped	pythonset	0.736328125
nations	pseudotyped	pythonset	0.799072265625
nations	pseudotyped	pythonset	0.74365234375
nations	pseudotyped	pythonset	0.673095703125
nations	pseudotyped	pythonset	0.2119140625
nations	pseudotyped	pythonset	0.351318359375
nations	pseudotyped	pythonset	0.4931640625
nations	pseudotyped	pythonset	0.565673828125
nations	pseudotyped	pythonset	0.443359375
nations	pseudotyped	pythonset	0.466796875
nations	pseudotyped	pythonset	0.3427734375
nations	pseudotyped	pythonset	0.67578125
nations	pseudotyped	pythonset	0.6044921875
nations	pseudotyped	pythonset	0.440185546875
nations	pseudotyped	pythonset	0.429931640625
nations	pseudotyped	pythonset	0.3974609375
nations	pseudotyped	pythonset	0.421142578125
nations	pseudotyped	pythonset	0.431884765625
nations	pseudotyped	pythonset	0.45751953125
nations	pseudotyped	pythonset	0.47314453125
nations	pseudotyped	pythonset	0.3310546875
nations	pseudotyped	pythonset	0.3095703125
nations	pseudotyped	pythonset	0.3486328125
nations	pseudotyped	pythonset	0.541259765625
nations	pseudotyped	pythonset	0.333740234375
nations	pseudotyped	pythonset	0.577880859375
nations	pseudotyped	pythonset	0.584228515625
nations	pseudotyped	pythonset	0.54443359375
nations	pseudotyped	pythonset	0.7109375
nations	pseudotyped	pythonset	0.719970703125
nations	pseudotyped	pythonset	0.717529296875
nations	pseudotyped	pythonset	0.673583984375
nations	pseudotyped	pythonset	0.712890625
nations	pseudotyped	pythonset	0.426025390625
nations	pseudotyped	pythonset	0.26416015625
nations	pseudotyped	pythonset	0.628662109375
nations	pseudotyped	pythonset	0.48974609375
nations	pseudotyped	pythonset	0.42822265625
nations	pseudotyped	pythonset	0.63330078125
nations	pseudotyped	pythonset	0.6806640625
nations	pseudotyped	pythonset	0.6875
nations	pseudotyped	pythonset	0.68408203125
nations	pseudotyped	pythonset	0.60400390625
nations	pseudotyped	pythonset	0.727294921875
nations	pseudotyped	pythonset	0.630126953125
nations	pseudotyped	pythonset	0.7265625
nations	pseudotyped	pythonset	0.25537109375
nations	pseudotyped	pythonset	0.246826171875
nations	pseudotyped	pythonset	0.70703125
nations	pseudotyped	pythonset	0.60693359375
nations	pseudotyped	pythonset	0.4375
nations	pseudotyped	pythonset	0.616455078125
nations	pseudotyped	pythonset	0.396728515625
nations	pseudotyped	pythonset	0.376708984375
nations	pseudotyped	pythonset	0.378173828125
nations	pseudotyped	pythonset	0.245361328125
nations	pseudotyped	pythonset	0.545166015625
nations	pseudotyped	pythonset	0.38525390625
nations	pseudotyped	pythonset	0.622802734375
nations	pseudotyped	pythonset	0.408447265625
nations	pseudotyped	pythonset	0.7275390625
nations	pseudotyped	pythonset	0.350830078125
nations	pseudotyped	pythonset	0.809326171875
nations	pseudotyped	pythonset	0.541015625
nations	pseudotyped	pythonset	0.721435546875
nations	pseudotyped	pythonset	0.705078125
nations	pseudotyped	pythonset	0.385498046875
nations	pseudotyped	pythonset	0.690673828125
nations	pseudotyped	pythonset	0.342041015625
nations	pseudotyped	pythonset	0.797607421875
nations	pseudotyped	pythonset	0.80908203125
nations	pseudotyped	pythonset	0.648193359375
nations	pseudotyped	pythonset	0.2177734375
nations	pseudotyped	pythonset	0.176025390625
nations	pseudotyped	pythonset	0.524169921875
nations	pseudotyped	pythonset	0.5029296875
nations	pseudotyped	pythonset	0.505859375
nations	pseudotyped	pythonset	0.271240234375
nations	pseudotyped	pythonset	0.271728515625
nations	pseudotyped	pythonset	0.55810546875
nations	pseudotyped	pythonset	0.3369140625
nations	pseudotyped	pythonset	1.0
nations	pseudotyped	pythonset	0.289306640625
nations	pseudotyped	pythonset	0.241943359375
nations	pseudotyped	pythonset	0.474365234375
nations	pseudotyped	pythonset	0.666259765625
nations	pseudotyped	pythonset	0.607421875
nations	pseudotyped	pythonset	0.293212890625
nations	pseudotyped	pythonset	0.432373046875
nations	pseudotyped	pythonset	0.4404296875
nations	pseudotyped	pythonset	0.442138671875
nations	pseudotyped	pythonset	0.455322265625
nations	pseudotyped	pythonset	0.498779296875
nations	pseudotyped	pythonset	0.46435546875
nations	pseudotyped	pythonset	0.511474609375
nations	pseudotyped	pythonset	0.494873046875
nations	pseudotyped	pythonset	0.218505859375
nations	pseudotyped	pythonset	0.208251953125
nations	pseudotyped	pythonset	0.172119140625
nations	pseudotyped	pythonset	0.173095703125
nations	pseudotyped	pythonset	0.243408203125
nations	pseudotyped	pythonset	0.818603515625
nations	pseudotyped	pythonset	0.607177734375
nations	pseudotyped	pythonset	0.543701171875
nations	pseudotyped	pythonset	0.5986328125
nations	pseudotyped	pythonset	0.616943359375
nations	pseudotyped	pythonset	0.84375
nations	pseudotyped	pythonset	0.88916015625
nations	pseudotyped	pythonset	0.78125
nations	pseudotyped	pythonset	0.890625
nations	pseudotyped	pythonset	0.891357421875
nations	pseudotyped	pythonset	0.848388671875
nations	pseudotyped	pythonset	0.7890625
nations	pseudotyped	pythonset	0.892578125
nations	pseudotyped	pythonset	0.36083984375
nations	pseudotyped	pythonset	0.682861328125
nations	pseudotyped	pythonset	0.691650390625
nations	pseudotyped	pythonset	0.3916015625
nations	pseudotyped	pythonset	0.697509765625
nations	pseudotyped	pythonset	0.277099609375
nations	pseudotyped	pythonset	0.2822265625
nations	pseudotyped	pythonset	0.1533203125
nations	pseudotyped	pythonset	0.38525390625
nations	pseudotyped	pythonset	0.433349609375
nations	pseudotyped	pythonset	0.3818359375
nations	pseudotyped	pythonset	0.55859375
nations	pseudotyped	pythonset	0.416015625
nations	pseudotyped	pythonset	0.27490234375
nations	pseudotyped	pythonset	0.8203125
nations	pseudotyped	pythonset	0.82177734375
nations	pseudotyped	pythonset	0.813720703125
nations	pseudotyped	pythonset	0.722900390625
nations	pseudotyped	pythonset	0.777587890625
nations	pseudotyped	pythonset	0.863037109375
nations	pseudotyped	pythonset	0.81640625
nations	pseudotyped	pythonset	0.607177734375
nations	pseudotyped	pythonset	0.15673828125
nations	pseudotyped	pythonset	0.2470703125
nations	pseudotyped	pythonset	0.2724609375
nations	pseudotyped	pythonset	0.3232421875
nations	pseudotyped	pythonset	0.26416015625
nations	pseudotyped	pythonset	0.324462890625
nations	pseudotyped	pythonset	0.75439453125
nations	pseudotyped	pythonset	0.703857421875
nations	pseudotyped	pythonset	0.557861328125
nations	pseudotyped	pythonset	0.606201171875
nations	pseudotyped	pythonset	0.7314453125
nations	pseudotyped	pythonset	0.65869140625
nations	pseudotyped	pythonset	0.703857421875
nations	pseudotyped	pythonset	0.6875
nations	pseudotyped	pythonset	0.7412109375
nations	pseudotyped	pythonset	0.68798828125
nations	pseudotyped	pythonset	0.35205078125
nations	pseudotyped	pythonset	0.29150390625
nations	pseudotyped	pythonset	0.386474609375
nations	pseudotyped	pythonset	0.623779296875
nations	pseudotyped	pythonset	0.34716796875
nations	pseudotyped	pythonset	0.739013671875
nations	pseudotyped	pythonset	0.5390625
nations	pseudotyped	pythonset	0.724609375
nations	pseudotyped	pythonset	0.735107421875
nations	pseudotyped	pythonset	0.84716796875
nations	pseudotyped	pythonset	0.5771484375
nations	pseudotyped	pythonset	0.84814453125
nations	pseudotyped	pythonset	0.697265625
nations	pseudotyped	pythonset	0.43310546875
nations	pseudotyped	pythonset	0.5810546875
nations	pseudotyped	pythonset	0.703857421875
nations	pseudotyped	pythonset	0.752685546875
nations	pseudotyped	pythonset	0.707763671875
nations	pseudotyped	pythonset	0.63037109375
nations	pseudotyped	pythonset	0.161376953125
nations	pseudotyped	pythonset	0.2578125
nations	pseudotyped	pythonset	0.2236328125
nations	pseudotyped	pythonset	0.25439453125
nations	pseudotyped	pythonset	0.268310546875
nations	pseudotyped	pythonset	0.355712890625
nations	pseudotyped	pythonset	0.360107421875
nations	pseudotyped	pythonset	0.274169921875
nations	pseudotyped	pythonset	0.436767578125
nations	pseudotyped	pythonset	0.328125
nations	pseudotyped	pythonset	0.32373046875
nations	pseudotyped	pythonset	0.60205078125
nations	pseudotyped	pythonset	0.604736328125
nations	pseudotyped	pythonset	0.38818359375
nations	pseudotyped	pythonset	0.290283203125
nations	pseudotyped	pythonset	0.29052734375
nations	pseudotyped	pythonset	0.4638671875
nations	pseudotyped	pythonset	0.2861328125
nations	pseudotyped	pythonset	0.427490234375
nations	pseudotyped	pythonset	0.442626953125
nations	pseudotyped	pythonset	0.421630859375
nations	pseudotyped	pythonset	0.493408203125
nations	pseudotyped	pythonset	0.528564453125
nations	pseudotyped	pythonset	0.52587890625
nations	pseudotyped	pythonset	0.543701171875
nations	pseudotyped	pythonset	0.531982421875
nations	pseudotyped	pythonset	0.216796875
nations	pseudotyped	pythonset	0.222412109375
nations	pseudotyped	pythonset	0.19189453125
nations	pseudotyped	pythonset	0.493896484375
nations	pseudotyped	pythonset	0.585205078125
nations	pseudotyped	pythonset	0.629150390625
nations	pseudotyped	pythonset	0.6298828125
nations	pseudotyped	pythonset	0.583251953125
nations	pseudotyped	pythonset	0.8203125
nations	pseudotyped	pythonset	0.61572265625
nations	pseudotyped	pythonset	0.711669921875
nations	pseudotyped	pythonset	0.568603515625
nations	pseudotyped	pythonset	0.641357421875
nations	pseudotyped	pythonset	0.715087890625
nations	pseudotyped	pythonset	0.712158203125
nations	pseudotyped	pythonset	0.780517578125
nations	pseudotyped	pythonset	0.368896484375
nations	pseudotyped	pythonset	0.568359375
nations	pseudotyped	pythonset	0.42822265625
nations	pseudotyped	pythonset	0.73974609375
nations	pseudotyped	pythonset	0.686767578125
nations	pseudotyped	pythonset	0.7822265625
nations	pseudotyped	pythonset	0.799560546875
nations	pseudotyped	pythonset	0.78173828125
nations	pseudotyped	pythonset	0.789306640625
nations	pseudotyped	pythonset	0.59912109375
nations	pseudotyped	pythonset	0.617919921875
nations	pseudotyped	pythonset	0.61328125
nations	pseudotyped	pythonset	0.63818359375
nations	pseudotyped	pythonset	0.6787109375
nations	pseudotyped	pythonset	0.676513671875
nations	pseudotyped	pythonset	0.56396484375
nations	pseudotyped	pythonset	0.677978515625
nations	pseudotyped	pythonset	0.593017578125
nations	pseudotyped	pythonset	0.145751953125
nations	pseudotyped	pythonset	0.429931640625
nations	pseudotyped	pythonset	0.544189453125
nations	pseudotyped	pythonset	0.596923828125
nations	pseudotyped	pythonset	0.60986328125
nations	pseudotyped	pythonset	0.770751953125
nations	pseudotyped	pythonset	0.680419921875
nations	pseudotyped	pythonset	0.732421875
nations	pseudotyped	pythonset	0.81640625
nations	pseudotyped	pythonset	0.775146484375
nations	pseudotyped	pythonset	0.530517578125
nations	pseudotyped	pythonset	0.34814453125
nations	pseudotyped	pythonset	0.567138671875
nations	pseudotyped	pythonset	0.46533203125
nations	pseudotyped	pythonset	0.613037109375
nations	pseudotyped	pythonset	0.614013671875
nations	pseudotyped	pythonset	0.657958984375
nations	pseudotyped	pythonset	0.605712890625
nations	pseudotyped	pythonset	1.0
nations	pseudotyped	pythonset	0.205322265625
nations	pseudotyped	pythonset	0.6201171875
nations	pseudotyped	pythonset	0.7353515625
nations	pseudotyped	pythonset	0.506103515625
nations	pseudotyped	pythonset	0.615478515625
nations	pseudotyped	pythonset	0.805419921875
nations	pseudotyped	pythonset	0.546630859375
nations	pseudotyped	pythonset	0.738525390625
nations	pseudotyped	pythonset	0.6337890625
nations	pseudotyped	pythonset	0.70751953125
nations	pseudotyped	pythonset	0.49853515625
nations	pseudotyped	pythonset	0.705810546875
nations	pseudotyped	pythonset	0.693603515625
nations	pseudotyped	pythonset	0.799560546875
nations	pseudotyped	pythonset	0.543212890625
nations	pseudotyped	pythonset	0.81787109375
nations	pseudotyped	pythonset	0.664794921875
nations	pseudotyped	pythonset	0.29736328125
nations	pseudotyped	pythonset	0.3271484375
nations	pseudotyped	pythonset	0.25390625
nations	pseudotyped	pythonset	0.515380859375
nations	pseudotyped	pythonset	0.614013671875
nations	pseudotyped	pythonset	0.7099609375
nations	pseudotyped	pythonset	0.74951171875
nations	pseudotyped	pythonset	0.712646484375
nations	pseudotyped	pythonset	0.75439453125
nations	pseudotyped	pythonset	0.79296875
nations	pseudotyped	pythonset	0.75390625
nations	pseudotyped	pythonset	0.673828125
nations	pseudotyped	pythonset	0.45458984375
nations	pseudotyped	pythonset	0.3935546875
nations	pseudotyped	pythonset	0.482421875
nations	pseudotyped	pythonset	0.57373046875
nations	pseudotyped	pythonset	0.53955078125
nations	pseudotyped	pythonset	0.54541015625
nations	pseudotyped	pythonset	0.547607421875
nations	pseudotyped	pythonset	0.396728515625
nations	pseudotyped	pythonset	0.39208984375
nations	pseudotyped	pythonset	0.394775390625
nations	pseudotyped	pythonset	0.66455078125
nations	pseudotyped	pythonset	0.599609375
nations	pseudotyped	pythonset	0.392578125
nations	pseudotyped	pythonset	0.345947265625
nations	pseudotyped	pythonset	0.37890625
nations	pseudotyped	pythonset	0.43896484375
nations	pseudotyped	pythonset	0.432861328125
nations	pseudotyped	pythonset	0.297119140625
nations	pseudotyped	pythonset	0.290283203125
nations	pseudotyped	pythonset	0.310546875
nations	pseudotyped	pythonset	0.313232421875
nations	pseudotyped	pythonset	0.0751953125
nations	pseudotyped	pythonset	0.500244140625
nations	pseudotyped	pythonset	0.484375
nations	pseudotyped	pythonset	0.543212890625
nations	pseudotyped	pythonset	0.62890625
nations	pseudotyped	pythonset	0.56201171875
nations	pseudotyped	pythonset	0.576904296875
nations	pseudotyped	pythonset	0.633056640625
nations	pseudotyped	pythonset	0.642333984375
nations	pseudotyped	pythonset	0.2763671875
nations	pseudotyped	pythonset	0.523193359375
nations	pseudotyped	pythonset	0.4765625
nations	pseudotyped	pythonset	0.369384765625
nations	pseudotyped	pythonset	0.6396484375
nations	pseudotyped	pythonset	0.574462890625
nations	pseudotyped	pythonset	0.696533203125
nations	pseudotyped	pythonset	0.7939453125
nations	pseudotyped	pythonset	0.682373046875
nations	pseudotyped	pythonset	0.798095703125
nations	pseudotyped	pythonset	0.78857421875
nations	pseudotyped	pythonset	0.73828125
nations	pseudotyped	pythonset	0.795654296875
nations	pseudotyped	pythonset	0.68994140625
nations	pseudotyped	pythonset	0.69287109375
nations	pseudotyped	pythonset	0.517822265625
nations	pseudotyped	pythonset	0.74755859375
nations	pseudotyped	pythonset	0.74658203125
nations	pseudotyped	pythonset	0.747314453125
nations	pseudotyped	pythonset	0.647705078125
nations	pseudotyped	pythonset	0.6865234375
nations	pseudotyped	pythonset	0.6630859375
nations	pseudotyped	pythonset	0.673583984375
nations	pseudotyped	pythonset	0.606689453125
nations	pseudotyped	pythonset	0.101318359375
nations	pseudotyped	pythonset	0.236328125
nations	pseudotyped	pythonset	0.446044921875
nations	pseudotyped	pythonset	0.447021484375
nations	pseudotyped	pythonset	0.544921875
nations	pseudotyped	pythonset	0.648193359375
nations	pseudotyped	pythonset	0.74560546875
nations	pseudotyped	pythonset	0.698974609375
nations	pseudotyped	pythonset	0.74609375
nations	pseudotyped	pythonset	0.671630859375
nations	pseudotyped	pythonset	0.676025390625
nations	pseudotyped	pythonset	0.64501953125
nations	pseudotyped	pythonset	0.723876953125
nations	pseudotyped	pythonset	0.761962890625
nations	pseudotyped	pythonset	0.698486328125
nations	pseudotyped	pythonset	0.57373046875
nations	pseudotyped	pythonset	0.652587890625
nations	pseudotyped	pythonset	0.6005859375
nations	pseudotyped	pythonset	0.786376953125
nations	pseudotyped	pythonset	0.693603515625
nations	pseudotyped	pythonset	0.740478515625
nations	pseudotyped	pythonset	0.72998046875
nations	pseudotyped	pythonset	0.78515625
nations	pseudotyped	pythonset	0.73828125
nations	pseudotyped	pythonset	0.318115234375
nations	pseudotyped	pythonset	0.312255859375
nations	pseudotyped	pythonset	0.411376953125
nations	pseudotyped	pythonset	0.340576171875
nations	pseudotyped	pythonset	0.581787109375
nations	pseudotyped	pythonset	0.69287109375
nations	pseudotyped	pythonset	0.575439453125
nations	pseudotyped	pythonset	0.7685546875
nations	pseudotyped	pythonset	0.6982421875
nations	pseudotyped	pythonset	0.617919921875
nations	pseudotyped	pythonset	0.652099609375
nations	pseudotyped	pythonset	0.64208984375
nations	pseudotyped	pythonset	0.648193359375
nations	pseudotyped	pythonset	0.772216796875
nations	pseudotyped	pythonset	0.49951171875
nations	pseudotyped	pythonset	0.765625
nations	pseudotyped	pythonset	0.60888671875
nations	pseudotyped	pythonset	0.456298828125
nations	pseudotyped	pythonset	0.720458984375
nations	pseudotyped	pythonset	0.517822265625
nations	pseudotyped	pythonset	0.61865234375
nations	pseudotyped	pythonset	0.525146484375
nations	pseudotyped	pythonset	0.597900390625
nations	pseudotyped	pythonset	0.563720703125
nations	pseudotyped	pythonset	0.56298828125
nations	pseudotyped	pythonset	0.520751953125
nations	pseudotyped	pythonset	0.735595703125
nations	pseudotyped	pythonset	0.823974609375
nations	pseudotyped	pythonset	0.812255859375
nations	pseudotyped	pythonset	0.61181640625
nations	pseudotyped	pythonset	0.505126953125
nations	pseudotyped	pythonset	0.358154296875
nations	pseudotyped	pythonset	0.638671875
nations	pseudotyped	pythonset	0.711181640625
nations	pseudotyped	pythonset	0.617919921875
nations	pseudotyped	pythonset	0.75048828125
nations	pseudotyped	pythonset	0.41357421875
nations	pseudotyped	pythonset	0.6953125
nations	pseudotyped	pythonset	0.741943359375
nations	pseudotyped	pythonset	0.80078125
nations	pseudotyped	pythonset	0.75048828125
nations	pseudotyped	pythonset	0.177001953125
nations	pseudotyped	pythonset	0.222900390625
nations	pseudotyped	pythonset	0.44091796875
nations	pseudotyped	pythonset	0.39111328125
nations	pseudotyped	pythonset	0.480224609375
nations	pseudotyped	pythonset	0.57666015625
nations	pseudotyped	pythonset	0.41943359375
nations	pseudotyped	pythonset	0.54248046875
nations	pseudotyped	pythonset	0.5244140625
nations	pseudotyped	pythonset	0.552978515625
nations	pseudotyped	pythonset	0.393798828125
nations	pseudotyped	pythonset	0.14892578125
nations	pseudotyped	pythonset	1.0
nations	pseudotyped	pythonset	0.391357421875
nations	pseudotyped	pythonset	0.393798828125
nations	pseudotyped	pythonset	0.66064453125
nations	pseudotyped	pythonset	0.61865234375
nations	pseudotyped	pythonset	0.3896484375
nations	pseudotyped	pythonset	0.386962890625
nations	pseudotyped	pythonset	0.35400390625
nations	pseudotyped	pythonset	0.404052734375
nations	pseudotyped	pythonset	0.4345703125
nations	pseudotyped	pythonset	0.43115234375
nations	pseudotyped	pythonset	0.32373046875
nations	pseudotyped	pythonset	0.319091796875
nations	pseudotyped	pythonset	0.353759765625
nations	pseudotyped	pythonset	0.36962890625
nations	pseudotyped	pythonset	0.5859375
nations	pseudotyped	pythonset	0.545654296875
nations	pseudotyped	pythonset	0.586181640625
nations	pseudotyped	pythonset	0.447509765625
nations	pseudotyped	pythonset	0.58349609375
nations	pseudotyped	pythonset	0.70849609375
nations	pseudotyped	pythonset	0.699951171875
nations	pseudotyped	pythonset	0.667236328125
nations	pseudotyped	pythonset	0.49560546875
nations	pseudotyped	pythonset	0.36767578125
nations	pseudotyped	pythonset	0.82421875
nations	pseudotyped	pythonset	0.53955078125
nations	pseudotyped	pythonset	0.614501953125
nations	pseudotyped	pythonset	0.572998046875
nations	pseudotyped	pythonset	0.552734375
nations	pseudotyped	pythonset	0.63671875
nations	pseudotyped	pythonset	0.716064453125
nations	pseudotyped	pythonset	0.724365234375
nations	pseudotyped	pythonset	0.583251953125
nations	pseudotyped	pythonset	0.478759765625
nations	pseudotyped	pythonset	0.400390625
nations	pseudotyped	pythonset	0.661376953125
nations	pseudotyped	pythonset	0.481201171875
nations	pseudotyped	pythonset	0.711669921875
nations	pseudotyped	pythonset	0.51416015625
nations	pseudotyped	pythonset	0.693359375
nations	pseudotyped	pythonset	0.694091796875
nations	pseudotyped	pythonset	0.72265625
nations	pseudotyped	pythonset	0.31884765625
nations	pseudotyped	pythonset	0.58984375
nations	pseudotyped	pythonset	0.71875
nations	pseudotyped	pythonset	0.714111328125
nations	pseudotyped	pythonset	0.62060546875
nations	pseudotyped	pythonset	0.23681640625
nations	pseudotyped	pythonset	0.34228515625
nations	pseudotyped	pythonset	0.423583984375
nations	pseudotyped	pythonset	0.44970703125
nations	pseudotyped	pythonset	0.75146484375
nations	pseudotyped	pythonset	0.6494140625
nations	pseudotyped	pythonset	0.702880859375
nations	pseudotyped	pythonset	0.809326171875
nations	pseudotyped	pythonset	0.6455078125
nations	pseudotyped	pythonset	0.740234375
nations	pseudotyped	pythonset	0.806396484375
nations	pseudotyped	pythonset	0.776611328125
nations	pseudotyped	pythonset	0.77490234375
nations	pseudotyped	pythonset	0.68212890625
nations	pseudotyped	pythonset	0.730712890625
nations	pseudotyped	pythonset	0.826416015625
nations	pseudotyped	pythonset	0.768798828125
nations	pseudotyped	pythonset	0.199462890625
nations	pseudotyped	pythonset	0.608154296875
nations	pseudotyped	pythonset	0.20361328125
nations	pseudotyped	pythonset	0.358642578125
nations	pseudotyped	pythonset	0.21533203125
nations	pseudotyped	pythonset	0.26220703125
nations	pseudotyped	pythonset	0.367431640625
nations	pseudotyped	pythonset	0.7587890625
nations	pseudotyped	pythonset	0.706787109375
nations	pseudotyped	pythonset	0.0859375
nations	pseudotyped	pythonset	0.537841796875
nations	pseudotyped	pythonset	0.74267578125
nations	pseudotyped	pythonset	0.6591796875
nations	pseudotyped	pythonset	0.57763671875
nations	pseudotyped	pythonset	0.581787109375
nations	pseudotyped	pythonset	0.5859375
nations	pseudotyped	pythonset	0.693359375
nations	pseudotyped	pythonset	0.692626953125
nations	pseudotyped	pythonset	0.54833984375
nations	pseudotyped	pythonset	0.4521484375
nations	pseudotyped	pythonset	0.73388671875
nations	pseudotyped	pythonset	0.42333984375
nations	pseudotyped	pythonset	0.268310546875
nations	pseudotyped	pythonset	0.63037109375
nations	pseudotyped	pythonset	0.66455078125
nations	pseudotyped	pythonset	0.6259765625
nations	pseudotyped	pythonset	0.673095703125
nations	pseudotyped	pythonset	0.717529296875
nations	pseudotyped	pythonset	0.6689453125
nations	pseudotyped	pythonset	0.574462890625
nations	pseudotyped	pythonset	0.170654296875
nations	pseudotyped	pythonset	0.3203125
nations	pseudotyped	pythonset	0.485107421875
nations	pseudotyped	pythonset	0.447998046875
nations	pseudotyped	pythonset	0.33984375
nations	pseudotyped	pythonset	0.5625
nations	pseudotyped	pythonset	0.36328125
nations	pseudotyped	pythonset	0.671630859375
nations	pseudotyped	pythonset	0.384521484375
nations	pseudotyped	pythonset	0.445556640625
nations	pseudotyped	pythonset	0.513916015625
nations	pseudotyped	pythonset	0.484130859375
nations	pseudotyped	pythonset	0.495361328125
nations	pseudotyped	pythonset	0.388916015625
nations	pseudotyped	pythonset	0.446044921875
nations	pseudotyped	pythonset	0.38427734375
nations	pseudotyped	pythonset	0.40234375
nations	pseudotyped	pythonset	0.66796875
nations	pseudotyped	pythonset	0.6171875
nations	pseudotyped	pythonset	0.295654296875
nations	pseudotyped	pythonset	0.427490234375
nations	pseudotyped	pythonset	0.431884765625
nations	pseudotyped	pythonset	0.42041015625
nations	pseudotyped	pythonset	0.4404296875
nations	pseudotyped	pythonset	0.43408203125
nations	pseudotyped	pythonset	0.4609375
nations	pseudotyped	pythonset	0.47705078125
nations	pseudotyped	pythonset	0.291259765625
nations	pseudotyped	pythonset	0.3271484375
nations	pseudotyped	pythonset	0.32763671875
nations	pseudotyped	pythonset	0.42578125
nations	pseudotyped	pythonset	0.545166015625
nations	pseudotyped	pythonset	0.577880859375
nations	pseudotyped	pythonset	0.591552734375
